uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
21c3f11bf7a24a339056af902faceda3,10179,c_customerappend,c_appendAttribute165,,,"{""description"":""Someone in the household has an interest in watching soccer.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
6f74fa54821143f8bdbe566b6fa8f2fc,10179,c_customerappend,c_appendAttribute238,,,"{""description"":""Indicates the number of orders the household has made in the Gift category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
d2c8fb2a28e74ee98dd8ea4825876831,1026,transactionsummary,TransactionID,,"[""CONTENT"",""CAMPAIGN""]",,system,2022-11-15 14:59,2024-01-29 19:08,system
68b1235135254492b842c318ddcbb431,10180,c_customerappend,c_appendAttribute140,,,"{""description"":""These people show a high interest in doing-it-themselves. Rather than hire someone to do the job, they will do it; rather than take their vehicle to be fixed, they will do it; rather than buy a piece of furniture themselves, they will build it. Internal \u0027do-it-yourself\u0027 source data and 3 out of several DIY interest elements must be populated for this element to be populated. (Elements such as auto repair, home improvement, woodworking, etc.)""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f71ed513139e4285816eac5143dbe578,10180,c_customerappend,c_appendAttribute307,,,"{""description"":""Indicates the date of the last offline order made by the household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
b9046bdf4f6048449296a157906fcc84,10180,c_customerappend,c_appendAttribute373,,,"{""description"":""Indicates the total dollars purchased in the month of June within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
bc701a3b140747e1999553499abb6740,10180,c_customerappend,c_appendAttribute426,,,"{""description"":""Indicates the date of recent retail purchase activity.  There are 5 of these elements:  Element: 9156 Retail Purchase Activity Date and Category 1   Element: 9157 Retail Purchase Activity Date and Category 2   Element: 9158 Retail Purchase Activity Date and Category 3   Element: 9159 Retail Purchase Activity Date and Category 4   Element: 9160 Retail Purchase Activity Date and Category 5   They are sorted by most recent date to least recent date; then within date sorted by category descending.   If there are more than 5, only the most recent 5 are kept.  They could all have the same date, but be different categories.  They could all have different dates, but be the same category.   They could all have different dates and different categories.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
257c476e1a024ecbaceb3ea2c8d53e81,0,customersummary,TotalSendCountLast30Days,,[],"{""description"":""The number of emails sent to your customers in the last 30 days (i.e. “last month”).""}",system,2019-06-19 20:36,2024-06-25 21:09,system
14ad396d19794718b67d8237d630d5f0,1089,c_customerappend,c_appendAttribute356,,,"{""description"":""Indicates the Number of Orders purchased in the month of June within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
27c23427b58d4ffdb826d38d42d0571a,1089,c_customerappend,c_appendAttribute320,,,"{""description"":""Offline purchases have been made within the $250 - $499.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
711fd6596ed5404ebb27f0d41386c85a,1089,c_customerappend,c_appendAttribute132,,,"{""description"":""Someone in the household has an interest in fashion. They are interested in the latest styles and trends of the fashion world.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
b603810dfc5945c3a8cb7263dbf94709,1033,ml_out_mc_summary,LTB_A_Probability,Likelihood to Buy - Probability,"[""CONTENT"",""CAMPAIGN""]","{""description"":""Likelihood to Buy - Probability""}",system,2020-05-18 21:45,2023-04-11 19:21,system
bebb202e3ea4439db426eccb317629bf,1086,c_customerappend,c_appendAttribute43,,,"{""description"":""Indicates the presence of male children age 3 to 5 in the household. This data is created by first copying the respective childAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9305aebdf3164c63b1eee5418c03a140,1086,c_customerappend,c_appendAttribute26,,,"{""description"":""Indicates the presence of age 55 to 64 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
85ebcbfcc57d47609ee19a2373c26e89,10179,c_customerappend,c_appendAttribute123,,,"{""description"":""These people show a high interest in the world of collectibles. Their collections are more than just hobbies. Internal source data and 3 out of several collectible buying activity elements and interest elements must be populated for this element to be populated.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
f0ca23886be24cef9d229e047d132f65,10180,c_customerappend,c_appendAttribute147,,,"{""description"":""Someone in the household has indicated they have an interest in music players. (i.e. iPod, MP3, etc.)""}",system,2023-01-10 09:20,2023-01-10 09:20,system
a81593a4e12c44deabe5fa32c2bb512d,10180,c_customerappend,c_appendAttribute271,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Children\u0027s Products.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
2c4cecc89c0e4de8a0d8e02cc393f031,0,customersummary,TotalRevenuedecile_Last12Months,,[],"{""description"":""The total amount of revenue generated by your customers in the last 12 months (i.e. “last year”), grouped by deciles, with decile 1 being the biggest spenders and decile 10 being the lowest spenders.""}",system,2019-06-19 20:36,2024-06-25 21:09,system
3f99000beda9440680310d486a704a03,1033,customersummary,age,,"[""API"",""CONTENT""]",,system,2020-01-15 15:15,2024-01-29 19:03,system
83c2cf5e2daa48edbb6d7552afb11dea,1086,c_customerappend,c_appendAttribute383,,,"{""description"":""Indicates the total dollars purchased in the month of November within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
99a1408034ed4729b66da875e38457a2,1086,c_customerappend,c_appendAttribute321,,,"{""description"":""Offline purchases have been made within the $500-$999.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
50e415ee923d4bb5a691b202a3bd3cee,1086,c_customerappend,c_appendAttribute137,,,"{""description"":""Someone in the household has an interest in home improvement. Data falls off after 5 years if not updated by a source.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
7a21cf93ea7a41918210fb669d0b2295,1086,c_customerappend,c_appendAttribute78,,,"{""description"":""Indicates credit purchases made in multiple retail stores for the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
406fc256c4234438b408d5e923044811,1071,customersummary,c_emailOptInDateVhe,,,"{""description"":""Use this to filter on customers who opted into this specific BU within a particular timeframe""}",system,2020-01-30 19:56,2024-01-29 19:07,system
9f2133b944f143b9a9f519aaafd45469,10167,transactionitem,c_decimalQuantity,,,"{""description"":""The quantity for the product that was purchased in this transaction item. This value should reflect the Subtype: if Subtype\u003d\""Demand\"" or \""Shipped\"" it should be positive, and if Subtype\u003d\""Canceled\"" or \""Returned\"" it should be negative (to negate the lines corresponding to the past status of this item).""}",system,2022-04-12 11:45,2022-04-12 11:45,system
facb5e46baff4438a9fa0c7887c410c0,10167,transactionsummary,c_onlineSalesIndicator,,,"{""description"":""If the orders is placed online and then later it is fulfilled by store then this indication will be Y else N""}",system,2022-06-09 09:07,2024-01-29 19:10,system
e9d2b06fc2c048a18b8393a64f241740,10167,customersummary,c_emailOptOutDateLowes,,,"{""description"":""Email Opt-out date for Lowes which will provide date of opt-out depending on difference Email Preferences""}",system,2022-06-17 03:31,2024-03-20 11:00,system
9ce876e4017c44a0a5c40c78f39a2fae,10179,c_customerappend,c_appendAttribute245,,,"{""description"":""Indicates the number of orders the household has made in the Linens category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
92936e2c6dc840f0bca7b48330ceb74d,10179,c_customerappend,c_appendAttribute320,,,"{""description"":""Offline purchases have been made within the $250 - $499.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
8837ba9610ab4732a4337a1509927e61,10180,c_customerappend,c_appendAttribute349,,,"{""description"":""Indicates the number of weeks since the first online order in the household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f64136e3626748e1b24ba5392ac28500,10180,c_customerappend,c_appendAttribute358,,,"{""description"":""Indicates the Number of Orders purchased in the month of August within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
3bf2fa10e2d4463fbabcc7240cc6800e,10180,c_customerappend,c_appendAttribute360,,,"{""description"":""Indicates the Number of Orders purchased in the month of October within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
074ddedfed5a4f188af3c119821a4c7d,10180,c_customerappend,c_appendAttribute457,,,"{""description"":""Indicates a mail order purchase made by the household of arts and crafts.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
7ce9463e6a844a5dac55fd56e1de4e13,10167,ml_out_mc_summary,PC_A_Value_L1M,Product Based Cluster DIY - 1 Month Ago,,,system,2023-08-10 08:04,2023-10-19 20:05,system
a0a0b0a3abde40cbb79df73023b4e5c1,0,ml_out_mc_summary,LTB_A_Value_L2M,,[],"{""description"":""Snapshot of Likelihood to Buy as of the first day of two months ago.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
7e2eb9d95ba5410cbb5594ebd6fc6577,0,transactionsummary,RowCreated,,[],"{""description"":""""}",system,2019-10-02 21:11,2024-06-25 21:09,system
6fb92c5d604a48898a9e80ea9e09c3db,1089,c_customerappend,c_appendAttribute136,,,"{""description"":""Someone in the household has an interest in home furnishings / decorating. Data falls off after 5 years if not updated by a source.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
306de3dfbaf04f8a8e8a0559be008e93,1086,c_customerappend,c_appendAttribute247,,,"{""description"":""Indicates the number of orders the household has made in the Novelty category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9bc16c3aefd64a668a246017a0614213,0,event,A1VariantName,,[],"{""description"":""Variant Name of the Acquia CDP Campaign that caused the event.""}",system,2019-10-30 21:12,2024-06-25 21:09,system
e60471103e7f4ffa8f73191822ca921c,0,transactionpaymentmethodxref,PaymentLineID,,[],"{""description"":""An identifier for the payment line based on \u0027SourcePaymentLineNumber\u0027. It can be used to distinguish between two or more payment method lines of the same transaction if the payment method is same on each line. This can be mapped directly using an identifier provided by the client or can be formed using a concatenation of other fields to avoid duplicate rows. \u0027SourcePaymentLineNumber\u0027 attribute cannot be left unmapped/null because it\u0027s used in the generation of the \u0027ID\u0027 attribute on the entity.""}",system,2019-10-30 21:12,2024-06-25 21:09,system
920d427f3f14429ba1f58e265b9d7965,10179,c_customerappend,c_appendAttribute438,,,"{""description"":""Indicates purchases made by the household in the financial services and credit installment category.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
4d6228b8791e41d98b079ac19d8024c9,10180,c_customerappend,c_appendAttribute404,,,"{""description"":""Indicates the Number of Orders purchased from Low Scale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Low Scale \u003d Value Priced, Lowest Marketing Effort, etc. Examples are Carol Wright and Blair.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
613f093795ab4e6aaf02565011952fd2,0,product,ProductURL,,[],"{""description"":""The full product URL of the product. If your SKU level product does not have a specific URL (for example, the specific size of your product does not have its own URL), then use the URL of its parent.""}",system,2019-04-19 16:38,2024-06-25 21:09,system
e70ff27c02ee4e6eadfe13514050df06,1089,c_customerappend,c_appendAttribute363,,,"{""description"":""Indicates the total dollars purchased in the month of January within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
35be4b69c6394fc8b9be1a0bfe877c6a,1089,c_customerappend,c_appendAttribute135,,,"{""description"":""Someone in the household has purchased garden/landscape products (trees, shrubs, flowers, gardening equipment, books, etc.). Indicates an interest in gardening.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d2d562ab1381477b8419b0478a0177f5,1089,c_customerappend,c_appendAttribute112,,,"{""description"":""Someone in the household has an interest in science / space.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
62fe2689405a49d69197f57c3e972d12,1089,c_customerappend,c_appendAttribute70,,,"{""description"":""Indicates a recent bank card issue. This data rolls off the file after 12 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
edbafbb958634ce7bfc8910d35975bdd,0,transactionsummary,DateModified,,[],"{""description"":""The date at which the record was modified in your system.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
bf4986e65cf24175bb193df802f01cfb,1089,c_customerappend,c_appendAttribute45,,,"{""description"":""Indicates the presence of children of unknown gender(s) age 3 to 5 in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective childAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d3317b63cf9045e9902218de18c1571f,1052,customer,PrimaryPhone,,"[""CAMPAIGN"",""CONTENT""]",,system,2019-11-22 20:19,2023-04-25 18:27,system
24c1fb706c8e47389d1de9693fc3232b,1086,c_customerappend,c_appendAttribute314,,,"{""description"":""Offline purchases have been made within the Under $50 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
4806b90176c047b7ab0c76c185d5524c,1086,c_customerappend,c_appendAttribute138,,,"{""description"":""These people show a high interest in doing-it-themselves for home improvements. Rather than hire someone to do the job, they will do it.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
24fd6a5cb3784f8d8b5e38c37a261c25,1089,c_customerappend,c_appendAttribute408,,,"{""description"":""Indicates the Number of Orders purchased from Mid Scale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Mid Scale \u003d Decent Quality, Trendy, etc. Examples are JCPenney and Fashion Bug.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
5f8b535e598947c7b3f319e9e89f303e,1076,product,c_fobCost,,,"{""description"":""FOB Cost from MDM""}",system,2020-10-20 01:22,2021-04-05 10:00,system
f7f1e9d994c749abadc9665494117f16,1089,customersummary,c_mwc28,,,"{""description"":""MW Model: MWC_Churn Model Period""}",system,2020-12-02 01:21,2024-05-10 06:50,system
a450864fe57e44eb9d8f4500c781e7e8,10180,c_customerappend,c_appendAttribute70,,,"{""description"":""Indicates a recent bank card issue. This data rolls off the file after 12 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
efaa437613b5480ba77f07786bc20b4d,0,customersummary,SecondaryPhoneValidity,,[],"{""description"":""""}",system,2019-06-19 20:37,2024-06-25 21:09,system
df7757e445654c4e842fc10e0eff8be4,0,promotion,RowProcessed,,[],"{""description"":""When the promotion was last processed into Metrics+ by Acquia CDP.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
4313f019f9174a0d9a273d919ae82f95,1089,c_customerappend,c_appendAttribute178,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Non-gender Specific category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
98a29c5033e14cbfbbfd76693e12d1c4,1089,c_customerappend,c_appendAttribute168,,,"{""description"":""Someone in the household has an interest in playing golf.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
a99e8f99638e42ba9c51b250593ceb36,1045,productsummary,SourceProductNumber,,"[""CONTENT"",""EXPORT"",""CAMPAIGN""]",{},system,2020-01-22 00:48,2024-01-29 20:43,system
b009f9076a204462aa8e04a8053b0afb,1086,c_customerappend,c_appendAttribute66,,,"{""description"":""Indicates the frequency of purchases made by a household with a credit card in the last 10-12 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
0a4b3bb0988245ffb46194c022c459c4,10179,c_customerappend,c_appendAttribute229,,,"{""description"":""Indicates the number of orders the household has made in the Children\u0027s Products category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
c67c4fda8e4c4c4b94bee8f7f8215226,1071,customersummary,PrimaryBrand,Brand Universe,,,system,2021-03-17 06:06,2024-01-29 19:07,system
e4c1cf318a854f6d80cb906bd0e0e4c3,1031,ml_out_mc_summary,LTPFP_A_Value,,"[""LOOKUP""]",,system,2021-11-09 17:26,2021-11-15 15:07,system
5bfd7b50bd5f411ab625a13531fafde3,10179,c_customerappend,c_appendAttribute38,,,"{""description"":""Indicates the precision used in the append of the Marital Status - 100% element (Household, Household Inferred, Zip+4, Zip level)""}",system,2022-07-07 09:50,2023-01-10 06:16,system
300ab8fba37b4f2fb751e6500d66e637,10179,c_customerappend,c_appendAttribute41,,,"{""description"":""Indicates the presence of female children age 0 to 2 in the household. This data is created by first copying the respective childAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
5347e750fcc04d3f8a4c1951e723198d,10179,c_customerappend,c_appendAttribute288,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Home Electronics.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
9020627e271e4b34a63808a56ee4e90d,10179,c_customerappend,c_appendAttribute445,,,"{""description"":""Indicates the category of recent retail purchase activity.  There are 5 of these elements:  Element: 9156 Retail Purchase Activity Date and Category 1   Element: 9157 Retail Purchase Activity Date and Category 2   Element: 9158 Retail Purchase Activity Date and Category 3   Element: 9159 Retail Purchase Activity Date and Category 4   Element: 9160 Retail Purchase Activity Date and Category 5   They are sorted by most recent date to least recent date; then within date sorted by category descending.   If there are more than 5, only the most recent 5 are kept.  They could all have the same date, but be different categories.  They could all have different dates, but be the same category.   They could all have different dates and different categories.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
aa09c0d707f1497eb91201c5689eb332,10180,c_customerappend,c_appendAttribute297,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Pet items.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
388c791268c743c59c2b2b5db31069a1,10180,c_customerappend,c_appendAttribute417,,,"{""description"":""Indicates purchases made by the household in the specialty computer and electronics category.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
a27c2c2c28e042b887c1f4064e625924,10180,c_customerappend,c_appendAttribute468,,,"{""description"":""Indicates a mail order purchase made by the household of gifts.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
0127bd883d5e4d3f877417444c862659,0,transactionsummary,Quantity,,[],"{""description"":""The quantity for the product that was purchased in this transaction item. This value should reflect the SubType : if SubType\u003d\""Demand\"" or \""Shipped\"" it should be positive, and if SubType\u003d\""Canceled\"" or \""Returned\"" it should be negative (to negate the lines corresponding to the past status of this item).""}",system,2019-10-02 21:11,2024-06-25 21:09,system
65d8d58d2fce4fa8962b638ece51b400,0,promotion,TenantId,,[],"{""description"":""The unique identifier of the client environment within Acquia CDP.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
d383f4473fd94e9982e6f024b742ecce,1086,c_customerappend,c_appendAttribute307,,,"{""description"":""Indicates the date of the last offline order made by the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
b0ec3a4487544a1ca163ee5512c870cc,1086,c_customerappend,c_appendAttribute374,,,"{""description"":""Indicates the total dollars purchased in the month of June within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
fe09bfe20d2a4936a488b15332fbd66b,10179,c_customerappend,c_appendAttribute118,,,"{""description"":""Someone in the household has a general interest in collecting.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
daa0492a2a874da2aa0fe51cb6c8c1d5,10180,c_customerappend,c_appendAttribute163,,,"{""description"":""Someone in the household has an interest in watching football.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
59358cc21c434407a2b07df5a99514ed,10180,c_customerappend,c_appendAttribute283,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of a health product.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
35bc753a1ae0429fba068357f3f2c134,0,product,SourceProductNumber,,[],"{""description"":""The unique identifier of the product in your data.""}",system,2019-04-19 16:38,2024-06-25 21:09,system
64181fffd9ac4786960f5937d88fb4b7,1089,c_customerappend,c_appendAttribute429,,,"{""description"":""This element indicates the date of the last known purchase made by the household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
dc6255db7f0342e3af2356c538f2c413,1086,c_customerappend,c_appendAttribute269,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of Beauty products.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
a732706a28414e8f82120ea6d52364b9,1089,c_customerappend,c_appendAttribute349,,,"{""description"":""Indicates the number of weeks since the first online order in the household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
6ece4db7fbad4b12bd9b47e3bfb79072,1089,c_customerappend,c_appendAttribute299,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of a specialty food product. Specialty foods include things like, steaks and seafood, fruit, chocolates, cookies, etc.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
b40f64c44f1548a68c90312b02e67ae8,1086,c_customerappend,c_appendAttribute324,,,"{""description"":""Offline purchases have been made within the $1,000+ Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
3fd560b794af4524914c23d657dd44e6,1086,c_customerappend,c_appendAttribute316,,,"{""description"":""Offline purchases have been made within the $50 - $99.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
08c93f555af94020a9e0f34f79b23991,0,product,DateCreated,,[],"{""description"":""Date at which the record was created.""}",system,2019-04-19 16:38,2024-06-25 21:09,system
fc366f7cd5924c3ebc97e235157a3c66,0,transactionsummary,SourceOrganizationNumber,,[],"{""description"":""The identifier of the organization where the transaction was placed (e.g. San Francisco store, or ecommerce website).""}",system,2019-10-02 21:11,2024-06-25 21:09,system
79a6751aa1534a309bdf01e46ee56e1d,1026,product,ProductURL,,"[""CAMPAIGN"",""CONTENT""]",,system,2020-03-19 18:51,2020-05-25 10:23,system
2342174d42a34b8093c3ffd603e29d62,0,ml_out_mc_summary,MC_A_MostLikelyClusterValue,,[],"{""description"":""The cluster the customer belongs to with the highest probability.""}",system,2021-03-10 22:40,2024-06-25 21:09,system
8c3e8c5ca55a481ca3901d8266778261,0,ml_out_meta_likelihood_evaluation,ModelRunUuid,,[],"{""description"":""Run UUID of the model training.""}",system,2021-09-22 21:16,2024-06-25 21:09,system
155d481383aa4e5ca105f91d7e45b033,10179,c_customerappend,c_appendAttribute3,,,"{""description"":""Indicates the highest known education of the input individual\u0027s name appearing on the customer\u0027s input file.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
7371978e902040d5b91dc800bdefa774,10179,c_customerappend,c_appendAttribute177,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Men\u0027s category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
857ad292f84847459c52256d343e226b,10179,c_customerappend,c_appendAttribute252,,,"{""description"":""Indicates the number of orders the household has made in the Specialty Food category in the past 48 months. Specialty foods include things like, steaks and seafood, fruit, chocolates, cookies, etc.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
dfdc8319de5f44c1909ad4c541fbdeb0,10179,c_customerappend,c_appendAttribute262,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Non-Gender Specific Apparel.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
b46eed4e21c4473ba873ff8e1d04584e,10179,c_customerappend,c_appendAttribute498,,,"{""description"":""Indicates the precision used in the append of the Home Owner/Renter - 100% element (Household, Household Inferred, Zip+4, Zip level)""}",system,2022-07-07 09:50,2023-01-10 06:16,system
ee0a3667678d4aa7a72da3d1f2c8e2fd,10180,c_customerappend,c_appendAttribute354,,,"{""description"":""Indicates the Number of Orders purchased in the month of April within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
3592f8189e4448e4b1f4f2997d688b13,10180,c_customerappend,c_appendAttribute452,,,"{""description"":""Indicates a mail order purchase made by the household of male apparel.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
3d3b7d2119a643ab92d4c516e632bb24,10169,customersummary,LastOpenDate,Most Recent Email Open,,,system,2023-03-01 05:43,2024-02-14 07:19,system
23e9188ca3264c55bc70264e4a4bc1ca,1086,ml_out_mc_summary,LTPFP_A_Value_L1M,,"[""LOOKUP""]",,system,2023-04-10 21:48,2023-04-10 21:48,system
53b9de8ef6b34347b475586299464f3a,1026,customersummary,c_customerStringAttribute01,,,"{""description"":""please reuse""}",system,2023-12-15 12:58,2024-02-20 21:13,system
2b5dff8c4d984ede80ddfa44e25e048b,10171,customersummary,c_customerStringAttribute02,,,"{""description"":""From SFSC""}",system,2024-04-09 20:25,2024-04-09 20:25,system
e3c5c209feee411cada03d303fbf667c,0,customersummary,customerstatus,,[],"{""description"":""A flag to distinguish buyers from non-buyers (i.e. prospects).""}",system,2019-06-19 20:37,2024-06-25 21:09,system
8de91e256f4a4046af2d42ff6d41e96b,1089,c_customerappend,c_appendAttribute404,,,"{""description"":""Indicates the Number of Orders purchased from Low Scale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Low Scale \u003d Value Priced, Lowest Marketing Effort, etc. Examples are Carol Wright and Blair.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
3ce41646023540a194d09845cf3cc303,0,ml_out_mc_summary,LTB_A_Value_ThisMonth,,[],"{""description"":""Snapshot of Likelihood to Buy as of the first day of this month.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
0dbad10e4b8044bfac22ead972641ff1,1033,product,SourceProductNumber,,"[""CONTENT"",""LOOKUP"",""CAMPAIGN""]",,system,2020-03-30 19:40,2022-08-23 21:10,system
42ea2d138dc3426a9965fed3d4f0017e,1089,c_customerappend,c_appendAttribute26,,,"{""description"":""Indicates the presence of age 55 to 64 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
12e1ca85311a42f3826a244a4acf5c1b,1086,c_customerappend,c_appendAttribute438,,,"{""description"":""Indicates purchases made by the household in the financial services and credit installment category.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
